12:35:33.403205 config: drop-rate=0.30, max-delay=1s, seed=1
10:40:56.661688 [queue=1] packet #15, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is dropped
10:40:56.741481 [queue=0] packet #16, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:40:56.741720 [queue=1] packet #16, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 380ms
10:40:57.123012 [queue=0] packet #16, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:41:00.142858 [queue=1] packet #14, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 970ms
10:41:00.142982 [queue=2] packet #15, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 950ms
10:41:01.094134 [queue=1] packet #15, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:41:01.094492 [queue=1] packet #15, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is dropped
10:41:01.114000 [queue=0] packet #14, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:41:01.114159 [queue=0] packet #14, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is dropped
10:41:03.149058 [queue=1] packet #14, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 670ms
10:41:03.149109 [queue=2] packet #15, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 630ms
10:41:03.779588 [queue=1] packet #15, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:41:03.780084 [queue=2] packet #15, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 360ms
10:41:03.820180 [queue=1] packet #14, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:41:03.820412 [queue=2] packet #14, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 330ms
10:41:04.141242 [queue=1] packet #15, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:41:04.151498 [queue=0] packet #14, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:41:04.157767 [queue=0] packet #17, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is dropped
10:41:04.157802 [queue=1] packet #18, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 900ms
10:41:04.157945 [queue=2] packet #19, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=6 is delayed for 490ms
10:41:04.649241 [queue=1] packet #19, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=6 is delivered
10:41:04.649727 [queue=1] packet #19, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is dropped
10:41:05.058956 [queue=0] packet #18, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:41:05.059413 [queue=1] packet #18, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 930ms
10:41:05.990528 [queue=0] packet #18, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:41:09.010878 [queue=1] packet #17, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delayed for 640ms
10:41:09.010933 [queue=2] packet #19, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=6 is delayed for 950ms
10:41:09.652211 [queue=1] packet #17, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=20 is delivered
10:41:09.652784 [queue=2] packet #17, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 920ms
10:41:09.962173 [queue=1] packet #19, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=6 is delivered
10:41:09.962473 [queue=1] packet #19, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is dropped
10:41:10.573001 [queue=0] packet #17, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:41:13.587173 [queue=1] packet #19, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=6 is delayed for 320ms
10:41:13.908320 [queue=0] packet #19, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=6 is delivered
10:41:13.908601 [queue=1] packet #19, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 880ms
10:41:14.789758 [queue=0] packet #19, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:41:14.796354 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delayed for 330ms
10:41:15.128005 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delivered
10:41:15.129498 [queue=1] packet #0, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delayed for 130ms
10:41:15.262125 [queue=0] packet #0, 127.0.0.1:61297 -> 127.0.0.1:8007, sz=0 is delivered
10:41:15.264237 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delayed for 390ms
10:41:15.655949 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:61297, sz=0 is delivered
